33,82
10,83
25,83
28,83
3,84
7,84
18,84
25,84
33,84
10,85
12,85
18,85
23,85
32,85
33,85
0,86
10,86
12,86
32,86
3,87
7,87
7,88
10,88
2,90
3,90
30,90
5,91
12,91
17,91
10,92
17,92
18,92
25,92
2,93
28,93
2,94
17,94
25,94
2,95
7,95
12,95
33,95
12,96
33,96
12,97
18,97
23,97
30,97
10,98
23,98
28,98
32,98
3,99
18,99
32,99
2,100
3,100
10,100
32,100
18,101
28,101
12,102
17,102
23,102
28,102
30,102
32,102
3,103
18,103
0,104
33,104
7,105
10,105
18,105
2,106
3,106
18,106
2,107
12,107
17,107
25,107
28,107
3,108
10,108
30,108
12,109
23,109
25,109
28,109
17,110
32,110
10,111
3,112
7,112
18,112
25,112
28,112
2,113
17,113
30,113
28,114
5,115
2,116
10,116
23,118
33,118
7,119
30,119
17,120
18,120
0,121
10,121
28,121
32,121
30,122
3,123
17,123
28,123
12,124
0,125
2,125
2,127
5,127
7,127
10,127
32,127
0,128
2,128
12,128
30,128
3,129
25,129
32,129
18,130
30,130
3,131
5,131
12,131
30,131
3,132
5,132
12,132
33,132
2,133
28,133
30,133
7,134
23,134
28,134
0,135
10,135
33,135
2,136
10,136
17,136
32,136
7,138
25,138
3,139
33,139
0,140
28,140
10,141
25,141
10,142
32,142
10,143
18,143
5,144
25,144
3,145
7,145
18,145
30,146
32,146
0,147
0,148
7,148
12,148
17,148
28,148
5,149
17,149
2,150
7,150
2,151
3,151
10,151
23,151
18,152
23,152
33,152
2,153
10,153
28,153
32,153
5,154
12,154
17,154
32,154
2,155
10,155
28,155
7,156
12,156
25,156
30,156
0,157
17,157
30,157
0,158
18,158
25,158
28,158
33,159
0,160
3,160
25,160
28,160
0,161
3,161
2,162
18,162
23,162
32,162
5,163
12,163
23,163
5,164
10,164
12,164
25,164
0,165
18,165
32,165
33,165
17,166
32,166
2,167
0,168
28,168
3,169
7,169
17,169
5,170
17,170
23,170
33,170
17,171
33,171
2,173
23,173
33,173
5,175
7,175
25,175
30,175
10,176
5,177
23,177
28,177
32,177
28,178
32,178
0,179
17,179
32,179
2,180
32,180
3,182
18,182
3,183
5,183
23,183
30,183
2,184
5,184
12,184
18,184
12,185
32,185
17,186
28,186
30,186
12,187
17,187
5,188
23,189
25,189
23,190
3,191
7,191
18,192
0,193
18,193
28,193
18,194
32,195
3,196
7,196
12,196
3,197
7,197
25,197
5,198
30,198
10,199
28,199
32,199
3,200
12,200
30,200
2,201
12,201
33,201
7,202
25,202
2,203
12,203
0,204
10,204
0,205
10,206
23,206
12,207
18,207
23,207
30,207
17,208
18,208
0,209
12,209
23,209
33,209
5,210
17,210
28,210
30,210
12,211
2,212
17,212
30,212
7,213
30,214
33,214
5,215
28,215
32,215
3,217
7,218
10,219
17,219
32,219
12,220
18,220
25,220
5,221
30,221
10,222
25,222
33,222
0,223
3,224
18,224
17,225
23,225
28,225
33,226
5,227
7,227
12,227
18,227
23,227
5,229
2,230
18,230
30,230
5,231
23,231
28,231
2,232
10,232
17,232
23,232
25,232
10,233
17,233
32,233
5,234
10,234
23,234
32,234
3,235
7,235
10,235
30,235
33,235
18,236
30,236
3,237
25,237
28,237
2,238
7,238
12,238
25,238
12,239
10,240
25,240
32,240
12,242
25,242
5,243
17,243
28,243
0,244
17,244
18,244
30,244
33,244
5,245
10,246
18,246
28,246
0,247
17,247
33,247
17,248
0,249
12,249
7,250
0,251
25,251
32,251
28,252
3,253
7,253
17,253
23,253
25,253
0,255
7,255
10,255
28,255
23,256
7,257
2,259
5,259
18,259
25,259
32,259
5,260
18,261
5,262
33,262
17,263
18,263
0,264
30,264
32,264
2,265
28,265
7,266
12,266
30,266
5,267
23,267
28,267
33,267
33,268
2,269
7,269
18,269
2,270
18,270
32,270
0,271
2,271
12,272
17,272
25,272
0,273
3,273
33,273
3,274
7,275
25,275
25,276
32,276
0,277
10,277
33,277
2,278
10,278
12,278
2,279
33,279
18,280
0,281
2,281
7,281
33,281
0,282
23,282
33,282
2,283
7,283
33,283
5,284
5,286
7,286
18,286
33,286
28,288
30,288
12,289
33,289
0,290
3,290
7,291
2,292
10,292
25,292
5,293
5,295
30,295
32,295
5,296
23,296
23,299
30,299
32,299
33,299
5,300
33,300
17,301
30,301
0,302
28,302
30,302
3,303
10,303
0,304
17,305
23,305
7,306
32,306
18,307
32,307
17,308
33,308
5,309
23,309
0,310
12,310
28,310
23,311
0,312
3,312
10,312
30,312
33,312
0,313
18,313
33,313
7,314
28,314
0,316
0,317
30,317
12,318
28,318
25,319
33,319
2,320
3,320
12,320
0,321
3,321
28,321
23,322
17,323
12,324
28,324
5,325
33,325
5,326
7,327
25,327
0,328
3,328
25,328
10,329
17,329
28,329
17,330
32,330
33,330
3,332
7,332
18,332
23,332
0,333
12,333
32,333
0,334
7,334
10,334
5,335
18,335
23,335
2,336
10,336
12,337
18,337
25,337
30,337
0,338
3,338
12,339
23,339
25,339
33,339
2,340
12,340
25,340
17,341
33,341
10,342
10,343
12,343
23,343
32,343
33,343
2,344
5,344
3,345
33,345
2,346
0,347
28,347
32,347
12,349
18,350
30,350
23,351
30,352
5,353
12,353
7,354
12,354
28,354
10,355
28,355
30,355
0,356
7,357
33,357
5,358
0,359
2,359
25,359
3,360
18,360
30,361
32,361
10,362
23,362
5,363
23,363
32,363
17,364
0,365
30,365
2,366
17,366
28,367
32,367
33,367
23,368
33,368
0,369
10,369
33,369
2,370
3,372
12,372
18,373
30,373
0,374
5,374
5,375
23,375
3,376
32,376
10,377
3,378
30,378
7,379
17,379
18,379
2,380
7,380
17,380
33,380
23,381
33,381
2,382
3,383
7,383
10,383
33,383
5,384
7,384
18,384
23,384
32,384
10,385
28,385
32,385
33,385
23,386
2,387
17,387
12,388
28,388
2,389
0,390
5,390
12,390
18,390
23,390
5,391
18,391
5,392
25,392
0,393
5,393
32,393
33,393
3,394
12,394
25,394
10,396
12,396
18,396
30,396
5,397
32,397
10,398
23,398
10,400
30,400
2,401
18,401
23,401
30,401
17,402
0,403
30,403
3,404
5,404
23,404
7,405
25,405
12,406
17,406
28,406
32,406
25,407
33,407
23,408
25,408
7,409
23,409
2,410
32,410
7,411
10,411
2,412
18,412
33,413
12,414
30,414
0,415
5,415
12,415
17,415
25,416
30,416
33,416
3,417
10,417
12,417
25,417
30,418
2,419
10,420
23,420
10,421
30,421
33,421
7,422
30,422
32,422
33,422
5,424
10,426
17,426
23,426
33,426
0,427
25,427
3,428
23,428
32,428
18,429
12,430
17,430
23,430
3,431
18,431
28,431
17,432
25,433
28,433
33,433
0,434
2,434
3,435
18,435
2,436
7,437
33,437
33,438
5,439
32,439
0,440
10,440
28,440
5,441
10,441
12,441
30,441
7,442
23,442
17,443
0,444
2,444
7,444
5,445
7,445
18,445
7,446
17,446
25,446
3,447
7,447
23,447
5,448
12,448
3,449
10,449
18,449
25,449
5,450
7,450
10,450
25,450
23,451
5,452
28,452
10,453
17,453
17,454
5,456
7,456
33,456
3,457
0,458
7,458
25,458
33,459
23,460
33,460
2,461
32,461
23,462
25,462
12,463
23,463
25,463
10,464
18,464
23,464
28,464
0,465
23,465
32,465
33,465
0,466
25,466
3,468
7,468
18,468
12,469
25,469
2,470
5,470
18,470
28,470
33,470
0,471
3,471
2,472
3,472
23,472
3,473
33,473
28,474
30,474
5,476
32,476
32,477
2,478
23,478
28,478
0,480
17,481
18,481
25,481
33,481
10,482
12,483
17,483
18,484
33,484
25,485
0,486
3,486
7,486
23,486
32,486
5,487
23,487
3,488
33,488
12,489
2,490
5,490
28,490
32,490
30,491
12,492
17,492
12,494
17,494
3,495
5,495
7,495
23,495
33,495
12,496
25,496
2,497
17,497
30,497
17,498
30,498
2,499
10,499
3,501
7,501
25,501
18,502
23,503
32,504
12,505
23,505
28,505
3,506
10,506
32,506
12,507
25,507
32,507
12,508
17,508
30,508
12,509
30,509
0,510
33,511
33,512
18,513
12,514
28,514
7,515
23,515
3,516
17,516
23,516
23,517
2,518
17,518
28,518
30,518
25,519
30,519
0,520
7,521
10,521
18,521
0,522
7,522
0,523
2,523
3,523
12,525
3,526
7,526
18,526
10,527
25,527
0,528
7,528
25,528
5,529
23,529
30,529
32,530
2,532
10,532
18,532
25,532
23,533
18,534
25,534
33,534
2,535
2,536
7,536
33,536
25,537
7,538
10,538
17,538
28,538
30,538
32,538
23,539
28,539
32,539
23,540
2,541
18,541
25,541
28,541
2,543
28,543
25,545
32,545
0,546
5,546
23,546
25,547
12,548
2,549
5,549
12,549
30,549
17,550
10,551
12,551
25,551
28,551
32,551
2,552
10,552
30,552
10,553
32,554
33,554
23,555
5,556
28,556
12,557
2,558
10,558
25,558
32,558
18,559
25,559
3,560
12,560
17,560
0,561
5,561
12,561
28,561
30,561
25,562
32,562
3,563
30,563
30,564
25,565
7,566
3,567
5,567
10,567
2,568
3,568
23,568
10,569
28,569
33,569
0,570
12,570
25,570
2,571
12,571
23,571
28,571
25,574
33,574
28,575
32,575
10,576
17,576
0,577
30,577
33,577
10,578
33,578
3,579
7,579
33,579
25,580
3,581
5,581
7,581
23,581
32,581
33,581
17,582
28,582
30,582
12,583
28,583
30,583
2,584
17,584
3,585
18,587
2,588
12,588
17,588
7,589
2,591
12,591
23,591
32,591
3,592
5,592
18,592
2,593
5,594
7,594
28,594
5,595
28,595
10,596
23,597
10,598
0,599
18,599
23,599
2,600
3,601
12,602
32,602
3,604
32,604
5,605
28,605
33,605
5,606
23,607
0,608
5,608
23,608
2,610
17,610
23,610
5,611
17,611
0,612
5,612
23,612
3,613
17,613
0,614
5,614
7,614
30,614
12,615
23,615
7,616
23,616
28,616
3,617
10,617
12,617
23,618
0,620
10,620
28,620
0,621
0,622
2,622
5,622
2,623
30,623
12,624
0,625
33,625
3,626
30,626
7,627
18,627
28,627
2,628
10,628
28,628
5,630
23,630
3,631
33,631
5,632
7,632
23,632
3,633
23,634
30,634
0,635
32,635
12,636
25,636
7,637
0,638
18,638
17,639
25,639
30,639
0,640
32,640
12,641
3,642
17,642
33,642
30,643
7,644
18,644
25,644
32,644
2,645
3,645
25,645
33,645
10,646
7,647
18,647
33,647
18,649
32,649
17,650
25,650
32,650
0,651
7,651
17,651
25,651
5,652
12,652
28,652
33,652
0,654
18,656
25,656
18,657
0,658
10,658
32,658
2,659
10,659
30,659
33,660
17,662
30,662
12,663
23,663
3,664
25,664
2,665
18,666
0,667
23,668
10,669
23,669
32,669
5,670
10,670
23,670
28,670
32,670
10,672
17,672
28,673
30,673
23,674
28,674
3,675
17,675
0,676
23,676
33,676
0,679
3,679
18,679
28,679
33,679
12,680
30,680
17,681
7,682
12,683
23,683
2,684
32,684
5,685
2,686
17,686
18,686
23,687
0,688
10,688
33,689
18,690
32,692
3,693
12,693
25,693
32,693
3,694
32,694
3,695
10,695
12,695
18,695
23,696
2,697
25,697
17,698
17,699
33,699
5,700
23,700
0,701
3,701
5,702
7,703
2,705
17,705
25,705
7,706
0,707
33,707
2,708
7,708
17,708
30,708
7,709
28,709
0,710
2,710
10,710
25,710
18,711
30,711
0,712
2,712
7,712
18,712
32,712
0,713
18,713
30,713
5,714
25,714
10,715
12,715
25,715
3,716
3,717
33,717
17,718
30,718
0,719
3,719
10,719
30,719
7,720
23,720
30,720
33,721
25,722
3,723
12,723
18,723
23,723
33,723
0,724
7,724
28,725
32,725
0,726
12,726
23,726
30,726
25,727
28,727
3,728
10,728
32,728
30,729
18,730
0,731
2,731
28,732
32,732
3,733
25,733
3,734
7,734
12,734
23,734
2,736
5,736
10,736
18,736
3,737
17,737
17,738
2,739
32,739
23,740
30,740
18,741
5,742
7,742
12,742
5,743
33,743
3,744
30,744
7,745
3,746
23,746
5,747
12,747
30,747
23,748
25,748
32,748
33,748
10,749
23,749
10,750
23,750
28,750
10,751
2,752
2,753
17,753
3,754
33,755
0,756
33,757
2,758
28,758
25,759
30,759
5,760
12,760
23,760
32,760
10,761
28,761
2,762
10,762
12,762
7,764
30,764
33,764
0,765
10,765
17,765
3,766
18,766
10,768
30,768
12,769
25,769
5,770
7,770
12,770
30,770
2,771
10,771
28,772
10,773
33,773
0,775
12,775
2,776
10,776
17,776
28,776
0,777
23,777
5,778
17,778
10,780
30,780
32,780
23,781
2,782
5,782
0,783
3,783
32,783
33,784
25,785
33,785
7,787
12,788
18,788
2,789
3,789
5,789
32,791
5,792
12,793
23,793
0,794
7,794
17,794
18,794
12,795
28,795
18,796
25,796
30,796
12,797
7,798
33,798
12,799
5,802
30,802
0,803
10,804
28,804
3,805
28,805
32,805
10,806
2,808
12,808
0,809
0,810
7,811
10,811
3,812
5,813
18,814
23,814
2,815
3,815
17,815
7,816
18,816
30,816
17,817
32,817
30,819
3,820
2,821
5,821
18,821
32,823
25,824
28,824
7,825
18,825
30,825
0,827
12,827
18,827
23,828
28,828
33,828
28,829
5,830
28,830
10,831
7,832
0,833
10,833
23,833
25,833
7,835
12,836
33,836
2,837
28,837
32,837
2,838
7,838
12,838
18,838
30,838
23,839
3,840
10,840
18,840
25,840
33,840
0,841
17,841
28,841
30,841
33,841
17,842
32,842
30,843
32,844
3,846
17,846
30,846
3,847
28,847
33,847
2,848
28,848
30,848
10,849
25,849
33,849
10,850
17,850
32,850
18,851
33,851
2,852
7,854
5,855
7,855
18,855
23,855
28,855
10,856
23,856
32,856
5,857
17,857
0,858
10,858
18,858
25,859
25,860
33,860
32,861
7,862
30,862
32,862
12,863
28,863
3,864
10,864
28,864
3,865
18,865
23,865
2,866
5,866
25,866
28,866
33,866
5,867
10,867
18,867
10,868
18,868
32,868
25,869
28,869
2,870
3,871
30,871
30,872
33,872
18,873
28,873
30,873
5,874
28,874
2,875
28,875
2,876
3,877
17,877
18,878
3,879
7,879
10,879
5,880
17,880
28,880
33,880
10,881
25,882
17,883
23,883
7,884
18,884
30,884
32,884
18,885
17,886
28,886
5,887
18,887
0,888
17,888
28,888
3,889
12,889
30,889
28,890
3,891
5,891
18,891
3,892
25,892
17,893
18,893
28,894
7,899
12,899
25,899
3,900
7,900
25,900
7,901
23,901
30,901
3,902
12,902
33,902
28,903
2,904
18,904
18,906
18,907
33,907
5,908
0,909
7,910
25,910
33,910
5,911
23,911
25,911
33,911
2,912
7,912
25,912
3,913
12,913
17,913
7,915
28,915
32,915
17,916
23,916
2,917
7,917
10,917
18,918
33,918
32,919
30,920
32,921
32,922
5,923
7,923
18,923
5,924
3,925
2,927
32,927
33,927
28,928
12,929
7,930
5,931
2,932
3,932
0,933
7,933
5,934
23,934
25,935
32,935
17,936
0,937
17,937
2,938
30,938
18,939
25,939
30,939
32,939
28,940
33,940
17,941
12,942
23,942
25,942
32,943
3,944
18,944
33,944
2,945
28,946
30,946
5,947
12,947
28,947
12,948
33,949
0,950
17,950
5,951
7,951
17,951
2,952
7,954
18,956
28,956
3,957
25,957
5,958
2,959
10,959
17,959
18,959
28,960
2,961
3,961
7,962
18,962
10,963
33,964
17,965
3,966
12,966
23,967
5,968
7,968
10,968
12,968
17,968
23,968
25,968
30,968
28,969
12,970
18,970
0,971
10,971
7,972
30,972
0,973
5,973
18,973
30,973
10,974
0,975
7,975
18,975
12,976
7,977
3,978
7,978
12,979
25,980
32,980
12,981
28,981
5,982
10,982
32,982
0,984
30,984
10,985
17,985
23,986
30,986
10,987
12,987
0,988
5,988
7,988
32,988
5,989
18,989
12,990
17,990
5,991
28,991
12,992
23,992
30,992
32,992
10,993
28,993
25,994
32,994
2,995
7,995
7,996
18,996
33,996
33,997
0,998
7,998
23,998
5,999
23,999
32,1000
18,1001
25,1001
32,1001
30,1002
30,1003
12,1004
0,1005
2,1005
17,1005
28,1005
30,1005
5,1007
17,1007
32,1007
2,1008
33,1008
0,1009
7,1009
18,1010
25,1012
23,1013
32,1014
23,1015
0,1016
7,1017
28,1018
3,1019
7,1019
2,1020
12,1021
18,1021
25,1021
28,1022
17,1024
17,1025
0,1026
3,1027
17,1028
3,1030
12,1030
7,1031
10,1031
23,1031
10,1032
30,1032
33,1032
12,1033
10,1034
28,1034
33,1034
2,1035
3,1035
10,1035
28,1035
0,1036
3,1036
23,1037
0,1038
17,1038
3,1040
10,1040
25,1040
3,1041
18,1041
25,1042
28,1042
33,1042
12,1044
28,1044
33,1045
3,1046
17,1046
23,1046
12,1047
18,1047
25,1047
30,1049
2,1050
25,1051
28,1051
32,1051
2,1052
25,1052
7,1053
12,1053
10,1054
12,1054
33,1054
12,1055
18,1055
28,1055
32,1056
3,1057
12,1057
23,1057
30,1057
32,1057
3,1058
28,1058
32,1060
5,1061
28,1061
33,1061
5,1062
7,1062
33,1062
2,1063
18,1063
0,1064
18,1064
5,1065
18,1065
30,1065
32,1065
10,1066
0,1067
10,1067
0,1071
28,1071
7,1072
17,1072
28,1072
2,1073
3,1073
7,1073
33,1073
7,1074
12,1074
0,1075
3,1075
5,1075
32,1075
5,1077
0,1078
12,1078
28,1078
3,1080
17,1080
17,1081
30,1081
2,1082
7,1083
17,1083
23,1083
30,1083
33,1083
2,1084
23,1086
5,1087
25,1087
5,1088
7,1088
23,1088
7,1089
18,1089
32,1089
2,1090
10,1090
23,1091
3,1093
10,1093
18,1093
2,1094
5,1094
18,1094
33,1094
2,1095
5,1095
25,1096
30,1096
3,1097
32,1097
32,1098
12,1099
25,1099
0,1100
3,1100
18,1100
10,1101
23,1101
2,1102
7,1102
10,1102
32,1102
32,1103
0,1104
0,1105
5,1105
23,1105
25,1106
33,1106
5,1108
12,1108
12,1109
30,1109
7,1110
10,1110
3,1111
18,1111
5,1112
28,1112
25,1113
32,1113
0,1114
7,1115
28,1115
32,1115
17,1116
28,1116
30,1116
3,1117
5,1118
30,1118
33,1118
3,1119
7,1120
18,1120
5,1121
7,1122
28,1122
32,1122
10,1123
28,1124
3,1126
5,1127
17,1127
33,1127
0,1128
2,1128
17,1128
32,1128
0,1129
12,1129
30,1131
23,1132
7,1133
18,1133
25,1133
3,1134
2,1135
30,1135
28,1136
18,1137
25,1137
7,1139
33,1139
5,1140
17,1141
5,1142
2,1143
3,1143
3,1144
18,1144
23,1145
2,1147
30,1147
33,1147
30,1148
12,1149
17,1149
2,1150
10,1150
17,1150
12,1151
0,1152
10,1152
23,1152
7,1153
18,1154
30,1154
30,1155
25,1157
2,1159
7,1159
33,1159
12,1160
17,1160
18,1160
23,1162
33,1162
12,1163
25,1163
33,1164
3,1165
32,1165
0,1166
10,1167
17,1167
23,1168
32,1168
5,1169
12,1169
17,1169
23,1169
32,1169
25,1170
33,1170
0,1171
12,1171
0,1172
2,1172
33,1172
30,1173
12,1174
17,1174
28,1174
10,1175
30,1175
18,1176
28,1177
2,1178
25,1178
2,1179
3,1179
10,1179
17,1179
30,1179
2,1180
32,1180
33,1180
18,1181
28,1181
32,1181
12,1182
0,1184
3,1185
7,1185
12,1186
25,1187
28,1187
3,1188
10,1188
28,1189
12,1190
25,1190
30,1192
0,1194
2,1194
0,1195
3,1195
18,1195
3,1196
7,1196
10,1196
12,1196
17,1196
10,1197
5,1198
7,1198
0,1199
7,1199
25,1199
30,1199
33,1203
12,1204
18,1205
18,1206
23,1207
28,1207
0,1208
18,1208
3,1209
10,1209
25,1209
18,1210
30,1210
30,1211
0,1213
17,1213
33,1213
5,1215
7,1215
17,1215
18,1216
3,1217
10,1218
23,1218
32,1218
5,1219
7,1219
33,1219
32,1220
10,1221
28,1221
17,1222
30,1222
12,1223
30,1224
17,1225
25,1225
7,1226
3,1227
7,1227
32,1227
33,1227
18,1228
3,1229
3,1230
5,1230
17,1231
33,1232
32,1233
3,1234
12,1234
5,1235
17,1235
10,1236
2,1237
2,1238
5,1238
0,1239
3,1239
2,1240
3,1240
25,1240
33,1241
7,1242
32,1242
5,1243
23,1243
32,1244
32,1245
17,1247
30,1247
5,1248
12,1248
10,1249
2,1250
7,1250
25,1250
5,1251
12,1251
23,1253
10,1254
25,1254
30,1254
10,1255
0,1256
10,1256
18,1256
25,1256
32,1256
10,1257
28,1257
33,1257
23,1259
0,1260
32,1260
3,1261
25,1261
12,1262
3,1263
7,1263
18,1263
12,1264
17,1264
30,1264
10,1265
2,1266
28,1266
32,1266
2,1267
2,1268
12,1268
28,1268
33,1268
0,1269
32,1269
33,1269
23,1270
33,1270
2,1272
18,1272
30,1272
10,1273
12,1273
17,1273
25,1273
32,1273
12,1274
18,1274
23,1274
30,1274
33,1274
25,1275
0,1276
23,1278
25,1278
28,1279
32,1279
2,1280
3,1280
7,1280
33,1280
5,1281
28,1281
0,1282
28,1282
0,1283
30,1285
2,1286
12,1286
30,1286
0,1287
32,1287
12,1288
12,1289
18,1289
3,1291
28,1291
30,1292
7,1293
18,1293
5,1294
3,1295
10,1295
5,1296
7,1296
18,1296
32,1296
2,1297
28,1297
23,1298
30,1298
3,1299
32,1299
0,1300
10,1300
10,1301
12,1301
17,1301
2,1303
10,1304
17,1304
12,1305
25,1305
32,1306
5,1308
25,1308
5,1310
10,1310
2,1311
23,1311
25,1311
30,1311
10,1312
12,1312
32,1313
0,1314
17,1314
18,1314
2,1316
3,1317
17,1317
0,1318
7,1318
23,1318
18,1319
10,1320
3,1321
23,1321
28,1321
32,1321
3,1322
28,1322
10,1323
18,1324
28,1324
5,1326
7,1326
17,1326
25,1326
3,1327
12,1327
23,1327
0,1328
5,1328
5,1329
30,1330
7,1331
33,1331
28,1333
33,1334
10,1335
33,1335
5,1336
23,1336
0,1337
0,1339
10,1339
5,1340
25,1340
30,1340
2,1341
7,1341
18,1341
3,1342
17,1342
10,1343
12,1343
0,1344
12,1344
25,1344
28,1344
3,1346
18,1346
7,1347
23,1347
3,1348
17,1348
33,1349
12,1350
18,1350
23,1350
10,1351
25,1351
23,1352
0,1353
5,1353
17,1353
23,1353
28,1354
7,1355
18,1355
30,1355
32,1355
33,1355
12,1356
23,1356
25,1357
17,1358
18,1358
28,1359
2,1360
5,1360
7,1360
18,1360
5,1361
28,1361
7,1362
23,1363
3,1364
17,1364
25,1364
17,1365
33,1366
28,1367
0,1368
2,1369
30,1369
25,1370
10,1372
5,1373
33,1373
18,1374
32,1374
17,1375
30,1375
5,1376
10,1376
12,1376
25,1376
28,1376
30,1376
0,1377
12,1377
7,1380
2,1381
5,1381
2,1383
7,1383
17,1383
32,1383
3,1384
5,1384
33,1384
32,1385
7,1386
18,1386
17,1387
28,1387
28,1388
0,1389
0,1390
30,1390
32,1390
12,1391
25,1392
30,1393
33,1395
3,1396
17,1396
12,1399
0,1400
28,1400
30,1400
17,1401
18,1401
3,1403
18,1404
25,1404
33,1404
5,1405
25,1405
30,1406
32,1408
33,1408
2,1409
10,1409
25,1410
28,1411
33,1411
7,1412
10,1412
0,1413
7,1413
17,1413
30,1413
5,1414
7,1414
18,1416
5,1418
0,1419
28,1419
30,1419
2,1420
0,1421
10,1422
12,1422
23,1422
30,1422
33,1422
33,1423
18,1425
28,1425
2,1426
3,1426
18,1426
2,1427
5,1427
10,1429
17,1429
0,1430
3,1430
32,1430
33,1430
12,1431
23,1431
0,1432
17,1432
0,1433
7,1434
17,1434
32,1434
2,1435
23,1435
3,1436
32,1436
12,1437
2,1438
3,1438
32,1438
0,1439
18,1439
30,1440
2,1442
25,1442
32,1442
10,1443
23,1444
7,1445
17,1445
28,1445
33,1445
5,1446
33,1447
12,1448
2,1449
17,1449
28,1449
10,1450
23,1451
32,1451
10,1452
17,1452
32,1452
2,1454
12,1454
23,1454
28,1455
32,1455
0,1456
33,1457
2,1458
25,1458
28,1458
5,1459
33,1459
17,1460
3,1461
23,1461
2,1462
12,1462
25,1462
28,1462
5,1463
18,1463
28,1463
32,1464
7,1465
2,1466
2,1468
5,1468
0,1469
3,1469
5,1469
25,1469
25,1470
3,1471
17,1471
33,1471
25,1472
32,1472
25,1473
32,1473
0,1474
5,1475
17,1475
30,1475
10,1476
28,1476
10,1477
32,1477
23,1479
5,1480
12,1482
18,1483
23,1483
7,1484
12,1484
18,1484
3,1485
30,1485
2,1486
23,1486
25,1486
32,1486
2,1487
7,1487
12,1488
17,1488
23,1488
33,1488
2,1489
25,1489
5,1490
7,1490
3,1491
7,1491
2,1492
18,1493
0,1494
32,1494
5,1495
7,1495
0,1496
17,1496
33,1496
5,1497
3,1498
33,1498
2,1500
30,1500
33,1501
5,1502
18,1502
12,1503
7,1504
32,1504
32,1505
0,1507
5,1507
32,1507
3,1508
23,1508
30,1508
33,1509
28,1510
2,1511
7,1511
30,1511
12,1512
0,1513
2,1513
7,1513
32,1513
3,1514
5,1514
5,1515
10,1515
23,1515
25,1515
33,1515
33,1516
18,1517
30,1517
5,1518
17,1518
23,1518
23,1519
5,1521
30,1521
10,1522
18,1522
33,1522
0,1523
30,1523
0,1524
7,1524
17,1524
33,1524
3,1525
7,1525
23,1525
17,1526
25,1526
33,1526
10,1528
2,1530
5,1530
28,1530
10,1531
18,1531
33,1531
17,1532
3,1533
18,1533
30,1533
5,1534
18,1534
0,1535
2,1536
5,1536
12,1536
0,1537
2,1537
25,1537
3,1538
10,1539
25,1539
30,1539
32,1539
7,1540
12,1540
18,1540
30,1540
33,1540
32,1541
30,1543
10,1544
33,1544
0,1545
23,1545
28,1545
25,1546
0,1547
18,1547
25,1547
0,1548
18,1548
23,1548
25,1548
3,1549
7,1550
32,1550
7,1551
12,1551
30,1551
30,1552
2,1553
3,1553
2,1554
33,1554
2,1555
10,1555
18,1555
18,1556
30,1556
5,1557
5,1558
23,1558
3,1559
5,1559
17,1559
28,1559
32,1559
23,1560
33,1560
3,1561
7,1561
10,1561
7,1562
18,1562
17,1563
25,1563
12,1564
25,1564
30,1564
