11/19/2014,game-169,6,36,38,48,51,17
11/22/2014,game-170,23,49,53,54,57,35
11/26/2014,game-171,16,17,22,46,54,35
11/29/2014,game-172,13,24,30,42,48,27
12/3/2014,game-173,25,30,32,46,54,26
12/6/2014,game-174,12,15,22,43,49,14
12/10/2014,game-175,34,44,48,54,55,10
12/13/2014,game-176,5,13,28,43,55,33
12/17/2014,game-177,22,31,38,47,48,15
12/20/2014,game-178,14,15,19,31,56,5
12/24/2014,game-179,11,12,46,47,50,22
12/27/2014,game-180,7,10,11,14,36,15
12/31/2014,game-181,17,27,37,40,53,35
1/3/2015,game-182,4,18,43,46,55,25
1/7/2015,game-183,14,15,47,49,59,10
1/10/2015,game-184,2,9,19,28,29,19
1/14/2015,game-185,2,4,10,41,53,22
1/17/2015,game-186,15,16,23,27,36,9
1/21/2015,game-187,11,12,15,28,57,23
1/24/2015,game-188,16,19,20,29,33,10
1/28/2015,game-189,12,24,35,36,49,1
1/31/2015,game-190,5,11,16,26,50,34
2/4/2015,game-191,24,36,51,52,56,22
2/7/2015,game-192,5,10,21,34,58,33
2/11/2015,game-193,11,13,25,39,54,19
2/14/2015,game-194,1,24,44,45,51,28
2/18/2015,game-195,1,9,29,32,49,22
2/21/2015,game-196,10,14,18,34,51,26
2/25/2015,game-197,17,19,21,32,39,8
2/28/2015,game-198,11,17,25,28,46,12
3/4/2015,game-199,8,12,15,35,50,32
3/7/2015,game-200,34,36,38,42,50,33
3/11/2015,game-201,11,24,31,40,44,27
3/14/2015,game-202,8,14,39,46,47,18
3/18/2015,game-203,14,25,30,33,47,8
3/21/2015,game-204,11,16,30,38,42,7
3/25/2015,game-205,7,19,23,50,54,14
3/28/2015,game-206,2,4,6,12,38,17
4/1/2015,game-207,2,30,33,39,44,1
4/4/2015,game-208,33,39,40,41,54,28
4/8/2015,game-209,1,19,45,46,58,29
4/11/2015,game-210,1,12,32,42,58,12
4/15/2015,game-211,1,16,21,29,40,30
4/18/2015,game-212,13,22,23,29,31,17
4/22/2015,game-213,10,14,25,39,53,18
4/25/2015,game-214,21,33,35,38,45,12
4/29/2015,game-215,1,26,34,38,51,6
5/2/2015,game-216,2,6,11,30,31,33
5/6/2015,game-217,23,24,27,39,41,30
5/9/2015,game-218,4,15,17,35,58,17
5/13/2015,game-219,1,25,29,31,47,7
5/16/2015,game-220,24,29,38,48,52,32
5/20/2015,game-221,1,12,28,35,44,25
5/23/2015,game-222,9,15,17,31,43,16
5/27/2015,game-223,8,15,34,53,59,23
5/30/2015,game-224,8,9,25,56,57,22
6/3/2015,game-225,6,8,13,37,40,11
6/6/2015,game-226,8,13,18,27,43,15
6/10/2015,game-227,31,32,48,49,53,25
6/13/2015,game-228,29,41,48,52,54,29
6/17/2015,game-229,20,21,22,41,54,7
6/20/2015,game-230,9,10,16,20,57,15
6/24/2015,game-231,3,5,10,22,32,7
6/27/2015,game-232,18,28,35,46,49,27
7/1/2015,game-233,7,24,26,31,41,25
7/4/2015,game-234,3,6,14,18,24,21
7/8/2015,game-235,4,15,25,27,30,18
7/11/2015,game-236,11,39,46,52,54,3
7/15/2015,game-237,13,16,34,45,50,11
7/18/2015,game-238,6,37,39,45,55,33
7/22/2015,game-239,12,31,43,44,57,11
7/25/2015,game-240,27,29,34,41,44,2
7/29/2015,game-241,4,22,27,28,52,35
8/1/2015,game-242,7,13,24,49,57,15
8/5/2015,game-243,9,11,14,16,42,19
8/8/2015,game-244,9,34,48,52,54,15
8/12/2015,game-245,8,13,29,38,52,28
8/15/2015,game-246,3,13,17,42,52,24
8/19/2015,game-247,6,8,43,48,50,7
8/22/2015,game-248,4,12,14,21,55,7
8/26/2015,game-249,2,22,32,45,56,12
8/29/2015,game-250,18,21,25,28,29,16
9/2/2015,game-251,17,22,30,46,56,16
9/5/2015,game-252,10,16,18,29,45,19
9/9/2015,game-253,44,45,47,50,51,8
9/12/2015,game-254,2,3,13,16,35,27
9/16/2015,game-255,5,7,24,31,39,7
9/19/2015,game-256,12,17,26,43,48,24
9/23/2015,game-257,8,29,41,51,58,5
9/26/2015,game-258,23,31,42,50,57,5
9/30/2015,game-259,21,39,40,55,59,17
10/3/2015,game-260,6,26,33,44,46,4
10/7/2015,game-261,18,30,40,48,52,9
10/10/2015,game-262,12,27,29,43,68,1
10/14/2015,game-263,15,20,29,31,40,1
10/17/2015,game-264,48,49,57,62,69,19
10/21/2015,game-265,30,32,42,56,57,11
10/24/2015,game-266,20,31,56,60,64,2
10/28/2015,game-267,4,54,56,62,63,10
10/31/2015,game-268,9,20,25,47,68,7
11/4/2015,game-269,2,12,17,20,65,17
11/7/2015,game-270,7,16,25,50,53,15
11/11/2015,game-271,4,26,32,55,64,18
11/14/2015,game-272,14,22,37,45,66,5
11/18/2015,game-273,17,40,41,46,69,6
11/21/2015,game-274,37,47,50,52,57,21
11/25/2015,game-275,16,29,53,58,69,21
11/28/2015,game-276,2,6,47,66,67,2
12/2/2015,game-277,14,18,19,32,64,9
12/5/2015,game-278,13,27,33,47,68,13
12/9/2015,game-279,7,10,16,46,56,1
12/12/2015,game-280,2,14,19,30,62,22
12/16/2015,game-281,9,10,32,42,55,6
12/19/2015,game-282,28,30,41,59,68,10
12/23/2015,game-283,16,38,55,63,67,25
12/26/2015,game-284,27,40,44,59,65,20
12/30/2015,game-285,12,36,38,54,61,22
1/2/2016,game-286,5,6,15,29,42,10
1/6/2016,game-287,2,11,47,62,63,17
1/9/2016,game-288,16,19,32,34,57,13
1/13/2016,game-289,4,8,19,27,34,10
1/16/2016,game-290,3,51,52,61,64,6
1/20/2016,game-291,5,39,44,47,69,24
1/23/2016,game-292,22,32,34,40,69,19
1/27/2016,game-293,3,12,40,52,67,21
1/30/2016,game-294,5,12,16,31,43,18
2/3/2016,game-295,26,28,31,60,67,23
2/6/2016,game-296,4,13,31,36,52,8
2/10/2016,game-297,2,3,40,50,62,5
2/13/2016,game-298,7,15,18,19,36,20
2/17/2016,game-299,7,17,27,29,40,25
2/20/2016,game-300,11,12,15,16,54,25
2/24/2016,game-301,21,31,64,65,67,5
2/27/2016,game-302,10,11,21,22,53,18
3/2/2016,game-303,12,13,44,52,62,6
3/5/2016,game-304,3,27,34,59,69,19
3/9/2016,game-305,14,23,32,34,68,3
3/12/2016,game-306,11,28,50,57,62,23
3/16/2016,game-307,10,12,13,46,50,21
3/19/2016,game-308,11,23,43,54,60,3
3/23/2016,game-309,5,8,15,22,49,25
3/26/2016,game-310,11,23,42,52,68,6
3/30/2016,game-311,24,44,53,55,63,19
4/2/2016,game-312,9,28,30,40,61,3
4/6/2016,game-313,4,28,49,60,65,25
4/9/2016,game-314,14,22,23,41,61,9
4/13/2016,game-315,30,33,35,38,64,22
4/16/2016,game-316,3,18,25,32,51,3
4/20/2016,game-317,12,25,30,52,62,8
4/23/2016,game-318,19,35,46,59,62,13
4/27/2016,game-319,2,25,33,39,64,17
4/30/2016,game-320,3,12,16,32,34,14
5/4/2016,game-321,30,47,57,66,69,3
5/7/2016,game-322,5,25,26,44,66,9
5/11/2016,game-323,20,32,52,66,69,23
5/14/2016,game-324,13,27,47,64,65,9
5/18/2016,game-325,23,25,39,54,67,11
5/21/2016,game-326,5,7,9,23,32,26
5/25/2016,game-327,11,24,41,59,64,15
5/28/2016,game-328,6,33,34,58,59,12
6/1/2016,game-329,23,30,33,40,69,12
6/4/2016,game-330,16,20,22,43,64,17
6/8/2016,game-331,12,25,37,60,69,20
6/11/2016,game-332,20,27,36,41,58,7
6/15/2016,game-333,4,22,24,31,33,10
6/18/2016,game-334,2,23,41,53,63,11
6/22/2016,game-335,14,40,42,43,52,17
6/25/2016,game-336,3,27,36,56,69,25
6/29/2016,game-337,23,29,37,60,64,6
7/2/2016,game-338,10,34,39,59,63,4
7/6/2016,game-339,2,24,31,57,66,18
7/9/2016,game-340,10,28,32,61,64,12
7/13/2016,game-341,3,15,29,54,57,10
7/16/2016,game-342,11,17,40,50,62,26
7/20/2016,game-343,6,25,35,58,66,5
7/23/2016,game-344,5,7,23,35,39,11
7/27/2016,game-345,10,47,50,65,68,24
7/30/2016,game-346,11,17,21,23,32,5
8/3/2016,game-347,9,11,27,66,67,2
8/6/2016,game-348,20,33,36,47,52,12
8/10/2016,game-349,23,56,61,64,67,12
8/13/2016,game-350,38,44,60,64,69,6
8/17/2016,game-351,33,44,49,50,52,8
8/20/2016,game-352,3,6,21,60,68,24
8/24/2016,game-353,9,11,25,64,65,16
8/27/2016,game-354,4,32,48,49,63,20
8/31/2016,game-355,5,10,24,56,61,12
9/3/2016,game-356,7,39,50,59,67,25
9/7/2016,game-357,22,23,29,33,55,21
9/10/2016,game-358,3,17,49,55,68,8
9/14/2016,game-359,10,11,23,28,31,14
9/17/2016,game-360,9,19,51,55,62,14
9/21/2016,game-361,1,28,63,67,69,17
9/24/2016,game-362,7,15,20,29,41,22
9/28/2016,game-363,30,38,52,53,62,1
10/1/2016,game-364,2,12,50,61,64,1
10/5/2016,game-365,8,18,27,29,60,15
10/8/2016,game-366,3,54,61,64,68,9
10/12/2016,game-367,16,30,34,37,44,16
10/15/2016,game-368,23,49,57,64,67,20
10/19/2016,game-369,10,16,38,43,63,23
10/22/2016,game-370,1,28,33,55,56,22
10/26/2016,game-371,2,3,16,48,56,24
10/29/2016,game-372,19,20,21,42,48,23
11/2/2016,game-373,13,18,37,54,61,5
11/5/2016,game-374,21,31,50,51,69,8
11/9/2016,game-375,1,25,28,31,54,2
11/12/2016,game-376,8,17,20,27,52,24
11/16/2016,game-377,28,41,61,63,65,7
11/19/2016,game-378,16,24,28,43,61,21
11/23/2016,game-379,7,32,41,47,61,3
11/26/2016,game-380,17,19,21,37,44,16
11/30/2016,game-381,3,14,18,25,45,7
12/3/2016,game-382,8,10,26,27,33,22
12/7/2016,game-383,41,48,49,53,64,20
12/10/2016,game-384,12,21,32,44,66,15
12/14/2016,game-385,18,26,37,39,66,15
12/17/2016,game-386,1,8,16,40,48,10
12/21/2016,game-387,25,33,40,54,68,3
12/24/2016,game-388,28,38,42,51,52,21
12/28/2016,game-389,16,23,30,44,58,4
12/31/2016,game-390,1,3,28,57,67,9
1/4/2017,game-391,16,17,29,41,42,4
1/7/2017,game-392,3,12,24,37,63,10
1/11/2017,game-393,1,3,13,16,43,24
1/14/2017,game-394,23,55,59,64,69,13
1/18/2017,game-395,9,40,41,53,58,12
1/21/2017,game-396,23,25,45,52,67,2
1/25/2017,game-397,18,28,62,66,68,22
1/28/2017,game-398,12,20,39,49,69,17
2/1/2017,game-399,9,43,57,60,64,10
2/4/2017,game-400,6,13,16,17,52,25
2/8/2017,game-401,14,20,42,49,66,5
2/11/2017,game-402,5,9,17,37,64,2
2/15/2017,game-403,5,28,33,38,42,19
2/18/2017,game-404,3,7,9,31,33,20
2/22/2017,game-405,10,13,28,52,61,2
2/25/2017,game-406,6,32,47,62,65,19
3/1/2017,game-407,10,16,40,52,55,17
3/4/2017,game-408,2,18,19,22,63,19
3/8/2017,game-409,23,33,42,46,59,4
3/11/2017,game-410,1,26,41,50,57,11
3/15/2017,game-411,16,30,41,48,53,16
3/18/2017,game-412,13,25,44,54,67,5
3/22/2017,game-413,2,9,27,29,42,9
3/25/2017,game-414,18,31,32,45,48,16
3/29/2017,game-415,8,15,31,36,62,11
4/1/2017,game-416,9,32,36,44,65,1
4/5/2017,game-417,8,20,46,53,54,13
4/8/2017,game-418,23,36,51,53,60,15
4/12/2017,game-419,8,14,61,63,68,24
4/15/2017,game-420,5,22,26,45,61,13
4/19/2017,game-421,1,19,37,40,52,15
4/22/2017,game-422,21,39,41,48,63,6
4/26/2017,game-423,1,15,18,26,51,26
4/29/2017,game-424,22,23,24,45,62,5
5/3/2017,game-425,17,18,49,59,66,9
5/6/2017,game-426,11,21,31,41,59,21
5/10/2017,game-427,29,31,46,56,62,8
5/13/2017,game-428,17,20,32,63,68,19
5/17/2017,game-429,4,11,39,45,48,9
5/20/2017,game-430,5,22,45,47,54,3
